id,longitude,latitude,eating,nature,community,walking,sightseeing,avg_comfort_score,avg_comfort_eating,avg_comfort_nature,avg_comfort_community,avg_comfort_walking,avg_comfort_sightseeing
0,103.61,1.23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,103.61,1.235,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,103.61,1.25,8,1,3,11,13,0.5591163,0.5610759,0.357431,0.46877977,0.53575075,0.56555545
3,103.61,1.26,0,0,0,5,1,0.54089236,0.0,0.0,0.0,0.5485792,0.5482232
4,103.61,1.265,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,103.61,1.27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,103.615,1.23,1,4,7,9,5,0.6226511,0.6395646,0.6606305,0.617521,0.63126624,0.5765065
7,103.615,1.235,5,0,0,2,4,0.5946027,0.5857209,0.0,0.0,0.58651227,0.60772765
8,103.615,1.24,1,2,0,1,1,0.6220145,0.5253079,0.70237136,0.0,0.61350274,0.52530706
9,103.615,1.245,1,1,19,3,2,0.5657082,0.56767756,0.46260315,0.56661093,0.5989108,0.61234
10,103.615,1.25,0,0,2,0,0,0.53542805,0.0,0.0,0.53542805,0.0,0.0
11,103.615,1.255,4,0,6,9,4,0.6101744,0.0,0.0,0.5975004,0.5813745,0.6245987
12,103.615,1.26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,103.615,1.265,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,103.615,1.27,5,8,0,0,2,0.5830291,0.5884554,0.6216425,0.0,0.0,0.53312016
15,103.615,1.275,1,0,1,0,0,0.5547694,0.6499901,0.0,0.6014364,0.0,0.0
16,103.62,1.25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,103.62,1.265,2,1,3,5,3,0.5500239,0.60387146,0.58843124,0.5873034,0.5104209,0.5400171
18,103.62,1.27,0,0,1,0,0,0.6762733,0.0,0.0,0.0,0.0,0.0
19,103.62,1.275,19,0,3,0,16,0.6005426,0.6261126,0.0,0.5805243,0.0,0.5670684
20,103.62,1.28,12,1,0,2,3,0.5511529,0.5478075,0.58376384,0.0,0.58031076,0.44917214
21,103.62,1.285,0,3,3,6,14,0.5792757,0.0,0.587112,0.57849264,0.57058203,0.57246304
22,103.62,1.29,4,1,4,3,5,0.6129385,0.54518616,0.7319382,0.5836234,0.71702117,0.5910443
23,103.62,1.295,1,2,6,3,0,0.5891762,0.7378582,0.7100953,0.56877655,0.6134788,0.0
24,103.62,1.3,0,0,1,0,0,0.31666994,0.0,0.0,0.31666994,0.0,0.0
25,103.625,1.265,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26,103.625,1.27,7,0,1,1,13,0.54564136,0.56579113,0.0,0.57181543,0.51595163,0.5486141
27,103.625,1.275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28,103.625,1.28,4,1,3,1,1,0.58865887,0.66631144,0.6555681,0.5819145,0.41841272,0.61480796
29,103.625,1.285,3,0,4,1,0,0.5315327,0.55787617,0.0,0.5347536,0.6101112,0.0
30,103.625,1.29,0,2,0,0,0,0.635709,0.0,0.5602647,0.0,0.0,0.0
31,103.625,1.295,3,1,4,4,0,0.58833414,0.4819753,0.5591924,0.6540618,0.5945014,0.0
32,103.625,1.3,3,0,22,3,0,0.6634801,0.5440414,0.0,0.69249123,0.5319749,0.0
33,103.625,1.305,0,2,6,3,2,0.51967794,0.0,0.5523273,0.5331281,0.4663043,0.5274521
34,103.625,1.31,1,1,6,10,2,0.5917626,0.68165255,0.6637659,0.5865479,0.53645456,0.58702195
35,103.63,1.265,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
36,103.63,1.27,15,3,6,13,4,0.5578705,0.5498958,0.58641976,0.58324903,0.6247035,0.5539631
37,103.63,1.275,0,0,0,2,0,0.4908503,0.0,0.0,0.0,0.4230124,0.0
38,103.63,1.28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
39,103.63,1.285,8,0,3,1,4,0.60147613,0.6215267,0.0,0.6219662,0.0,0.62049073
40,103.63,1.29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
41,103.63,1.295,0,2,0,3,0,0.6940378,0.0,0.7446843,0.0,0.5845469,0.0
42,103.63,1.3,2,2,1,3,4,0.57436675,0.4519378,0.5649422,0.67351687,0.8200643,0.5540817
43,103.63,1.305,1,0,1,2,2,0.56543905,0.59694034,0.0,0.3820477,0.58651227,0.5638509
44,103.63,1.31,15,3,8,3,6,0.6165841,0.6633292,0.63522243,0.63047916,0.6798104,0.56888986
45,103.63,1.315,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
46,103.63,1.32,13,1,5,2,3,0.5883114,0.60377014,0.5096031,0.61463827,0.5501592,0.61425227
47,103.63,1.325,0,0,2,1,0,0.49969763,0.0,0.0,0.5271779,0.44064742,0.0
48,103.635,1.265,1,0,3,2,5,0.65004253,0.5693831,0.0,0.71212405,0.6527364,0.6661026
49,103.635,1.27,0,0,1,0,0,0.49357712,0.0,0.0,0.43927386,0.0,0.0
50,103.635,1.275,1,5,22,9,3,0.56664544,0.58651227,0.45430064,0.5866334,0.58963037,0.44888508
51,103.635,1.28,0,0,9,9,5,0.5960694,0.0,0.0,0.60059106,0.55388695,0.6484231
52,103.635,1.285,5,0,6,6,0,0.56243956,0.5307331,0.0,0.6072358,0.57984656,0.0
53,103.635,1.29,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
54,103.635,1.295,2,1,6,7,4,0.57518685,0.5497338,0.53064173,0.55110115,0.5075466,0.6393392
55,103.635,1.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,103.635,1.305,1,0,11,12,5,0.5866467,0.0,0.0,0.61535263,0.55684435,0.5579368
57,103.635,1.31,4,0,0,0,1,0.6014864,0.57054174,0.0,0.0,0.0,0.725265
58,103.635,1.315,1,6,4,7,0,0.5771714,0.6147689,0.5706122,0.6565258,0.58685255,0.0
59,103.635,1.32,2,0,0,0,0,0.63860714,0.66298443,0.0,0.0,0.0,0.0
60,103.635,1.325,0,2,0,6,2,0.5221646,0.0,0.5450532,0.0,0.5450532,0.5450532
61,103.635,1.33,5,2,8,3,10,0.60408664,0.5841255,0.5850749,0.5752312,0.52079254,0.6855064
62,103.635,1.335,2,1,8,8,3,0.6014989,0.6162386,0.5571659,0.6109901,0.5921646,0.5670097
63,103.635,1.34,14,0,1,4,9,0.66849035,0.80399287,0.0,0.5271295,0.7220232,0.5693616
64,103.635,1.35,9,3,9,7,22,0.59350353,0.61985457,0.5640092,0.59217024,0.6303027,0.5798712
65,103.64,1.265,0,0,0,4,4,0.5837646,0.0,0.0,0.0,0.6297434,0.5370989
66,103.64,1.275,0,1,1,2,0,0.58651227,0.0,0.0,0.0,0.58651227,0.0
67,103.64,1.28,0,1,0,0,0,0.56997454,0.0,0.56997454,0.0,0.0,0.0
68,103.64,1.285,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
69,103.64,1.29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70,103.64,1.295,3,2,1,2,1,0.5027515,0.53153294,0.32030746,0.35723335,0.58651227,0.6425498
71,103.64,1.3,6,3,9,6,7,0.6079819,0.6663,0.66659445,0.5967688,0.6066496,0.5730023
72,103.64,1.315,1,1,1,3,2,0.5796001,0.46251804,0.59036833,0.5615764,0.67131096,0.6099409
73,103.64,1.32,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,103.64,1.325,0,0,1,2,0,0.58363944,0.0,0.0,0.56018174,0.6128155,0.0
75,103.64,1.33,10,0,3,1,1,0.5306357,0.54444635,0.0,0.42196074,0.4941007,0.59332436
76,103.64,1.335,7,0,4,0,1,0.6177979,0.5824812,0.0,0.6165569,0.0,0.7189838
77,103.64,1.34,1,0,2,0,1,0.5307002,0.508628,0.0,0.60871196,0.0,0.5470437
78,103.64,1.345,5,0,6,6,4,0.59896517,0.6108435,0.0,0.6095462,0.54104614,0.7056877
79,103.64,1.35,0,0,3,4,6,0.6055422,0.0,0.0,0.5955501,0.6157599,0.59415793
80,103.64,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,103.645,1.28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,103.645,1.285,1,0,0,0,0,0.7384107,0.7384107,0.0,0.0,0.0,0.0
83,103.645,1.29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,103.645,1.315,6,1,4,3,5,0.56586844,0.545265,0.40036485,0.5629095,0.5805891,0.61003876
85,103.645,1.32,1,1,0,5,0,0.66951364,0.5478555,0.0,0.0,0.69992816,0.0
86,103.645,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,103.645,1.33,4,0,7,5,0,0.527965,0.6855637,0.0,0.4656331,0.47114575,0.0
88,103.645,1.335,0,0,3,0,1,0.6397085,0.0,0.0,0.6472675,0.0,0.5875932
89,103.645,1.34,16,0,5,2,1,0.6374403,0.63003033,0.0,0.58519506,0.65750635,0.51825595
90,103.645,1.345,0,3,0,1,7,0.6396171,0.0,0.629914,0.0,0.5687758,0.6432263
91,103.645,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,103.645,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,103.645,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,103.65,1.305,3,1,13,11,14,0.59595567,0.6520291,0.50776666,0.6400396,0.5818813,0.56226134
95,103.65,1.31,0,0,5,1,1,0.6225034,0.0,0.0,0.60954064,0.62717164,0.7093878
96,103.65,1.32,0,3,6,2,4,0.58942014,0.0,0.6175548,0.5249691,0.61544436,0.6606454
97,103.65,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,103.65,1.33,1,0,0,0,0,0.73151743,0.73151743,0.0,0.0,0.0,0.0
99,103.65,1.335,9,0,1,1,2,0.6307037,0.6008211,0.0,0.6198508,0.67531466,0.6976858
100,103.65,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,103.65,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,103.65,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,103.65,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,103.65,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,103.65,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,103.65,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,103.655,1.3,0,1,1,3,3,0.576933,0.0,0.63818574,0.6732898,0.52135295,0.5782438
108,103.655,1.305,2,0,1,2,1,0.61396587,0.686682,0.0,0.0,0.58835566,0.57603204
109,103.655,1.315,4,0,1,1,0,0.53959113,0.5915675,0.0,0.4037914,0.46748546,0.0
110,103.655,1.32,9,1,3,3,1,0.56081873,0.58812016,0.52206683,0.51534915,0.6171941,0.0
111,103.655,1.325,1,1,2,1,2,0.6384189,0.5504657,0.43870646,0.0,0.0,0.6746175
112,103.655,1.33,3,0,1,0,0,0.5635399,0.53114676,0.0,0.6164552,0.0,0.0
113,103.655,1.335,3,0,3,4,4,0.6091183,0.57735586,0.0,0.6097804,0.6825572,0.63922584
114,103.655,1.34,0,0,0,0,0,0.67062885,0.0,0.0,0.0,0.0,0.0
115,103.655,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,103.655,1.35,0,1,0,0,1,0.5566093,0.0,0.45710373,0.0,0.0,0.6561148
117,103.655,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,103.655,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,103.655,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,103.655,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,103.655,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,103.66,1.295,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,103.66,1.3,0,0,0,1,0,0.4770699,0.0,0.0,0.0,0.4770699,0.0
124,103.66,1.305,7,0,0,3,4,0.56031257,0.5930977,0.0,0.0,0.56995493,0.51598334
125,103.66,1.31,2,1,1,1,1,0.6485625,0.6488275,0.8594596,0.5110448,0.5294625,0.58651215
126,103.66,1.315,10,1,13,3,4,0.6082667,0.65118116,0.0,0.6037054,0.6391219,0.6047833
127,103.66,1.32,4,0,2,3,11,0.57073665,0.6234393,0.0,0.58900106,0.56036335,0.58343786
128,103.66,1.325,0,0,1,8,3,0.5708078,0.0,0.0,0.62433726,0.5385775,0.6933656
129,103.66,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,103.66,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,103.66,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,103.66,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,103.66,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134,103.66,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135,103.66,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
136,103.66,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
137,103.66,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138,103.66,1.375,0,2,0,0,0,0.46175706,0.0,0.46175706,0.0,0.0,0.0
139,103.66,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140,103.66,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141,103.665,1.295,4,1,4,4,4,0.57064265,0.5927593,0.522499,0.5630885,0.6478556,0.6538612
142,103.665,1.3,8,1,3,6,4,0.5839754,0.5757378,0.47561312,0.5254781,0.6257733,0.5632047
143,103.665,1.305,0,0,0,0,0,0.49622232,0.0,0.0,0.0,0.0,0.0
144,103.665,1.31,4,1,2,3,8,0.6134025,0.689389,0.5300308,0.5742863,0.5593133,0.6048616
145,103.665,1.315,2,0,1,4,0,0.59127015,0.6228149,0.0,0.394958,0.6466875,0.0
146,103.665,1.32,3,0,5,3,1,0.57685274,0.6476804,0.0,0.4930905,0.5614872,0.6580225
147,103.665,1.325,0,1,0,0,0,0.6179033,0.0,0.611689,0.0,0.0,0.0
148,103.665,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
149,103.665,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150,103.665,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
151,103.665,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,103.665,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153,103.665,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154,103.665,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
155,103.665,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
156,103.665,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
157,103.665,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158,103.665,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,103.665,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,103.665,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,103.665,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,103.665,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
163,103.665,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164,103.67,1.295,5,0,15,3,3,0.6217789,0.6272078,0.0,0.6624237,0.63921636,0.63177073
165,103.67,1.31,5,0,5,4,0,0.55956906,0.5665163,0.0,0.5409603,0.5144877,0.0
166,103.67,1.315,3,0,3,4,1,0.64017123,0.53697485,0.0,0.6019235,0.639123,0.5253934
167,103.67,1.32,0,0,0,0,0,0.6320764,0.0,0.0,0.0,0.0,0.0
168,103.67,1.325,6,0,3,4,1,0.5871493,0.662854,0.0,0.41954088,0.54831946,0.60840195
169,103.67,1.33,1,0,2,4,2,0.5862093,0.0,0.0,0.6630983,0.6327629,0.5003842
170,103.67,1.335,1,0,0,0,0,0.6967264,0.6967264,0.0,0.0,0.0,0.0
171,103.67,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,103.67,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,103.67,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,103.67,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,103.67,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
176,103.67,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
177,103.67,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,103.67,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
179,103.67,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180,103.67,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,103.67,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,103.67,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,103.67,1.4,0,0,0,1,0,0.43403324,0.0,0.0,0.0,0.43403324,0.0
184,103.67,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
185,103.67,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,103.675,1.305,9,0,0,2,7,0.58299965,0.645813,0.0,0.0,0.36884364,0.6213851
187,103.675,1.31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
188,103.675,1.315,7,1,5,4,3,0.6019423,0.59327906,0.59104365,0.50679463,0.58423245,0.614191
189,103.675,1.32,2,1,0,0,1,0.596407,0.4905477,0.7355453,0.0,0.0,0.6339891
190,103.675,1.325,17,4,7,4,6,0.56316423,0.59534264,0.5641265,0.54685074,0.5559825,0.5695827
191,103.675,1.33,9,0,6,1,0,0.54885423,0.569426,0.0,0.4812715,0.46356785,0.0
192,103.675,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
193,103.675,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
194,103.675,1.345,4,0,1,0,3,0.6211786,0.63052255,0.0,0.6648842,0.0,0.53785014
195,103.675,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
196,103.675,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,103.675,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
198,103.675,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,103.675,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200,103.675,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
201,103.675,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202,103.675,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203,103.675,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
204,103.675,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
205,103.675,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
206,103.675,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207,103.675,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
208,103.675,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209,103.675,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210,103.675,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,103.68,1.3,14,1,8,10,10,0.62683153,0.61316895,0.8183952,0.68168324,0.6184968,0.58047754
212,103.68,1.305,1,0,1,1,0,0.46340096,0.7580071,0.0,0.24973392,0.38246185,0.0
213,103.68,1.31,2,0,1,0,0,0.68758494,0.611331,0.0,0.60640997,0.0,0.0
214,103.68,1.315,0,0,1,0,0,0.5002823,0.0,0.0,0.34204435,0.0,0.0
215,103.68,1.32,2,0,7,1,1,0.5938592,0.61825424,0.0,0.6204076,0.46380392,0.6122546
216,103.68,1.325,5,0,0,1,0,0.6400726,0.6425327,0.0,0.0,0.6277719,0.0
217,103.68,1.33,10,2,3,1,0,0.64911,0.6162015,0.69604915,0.55817366,0.6251058,0.0
218,103.68,1.335,5,1,9,3,4,0.5674536,0.53693503,0.55694795,0.591089,0.49686489,0.6185494
219,103.68,1.34,4,1,3,6,4,0.62008995,0.7036104,0.0,0.6461028,0.5803645,0.68193674
220,103.68,1.345,10,0,7,1,3,0.586853,0.52522904,0.0,0.75377464,0.67540544,0.45207712
221,103.68,1.35,5,1,1,0,1,0.7130462,0.6948317,0.633403,0.7960473,0.0,0.85972476
222,103.68,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223,103.68,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,103.68,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
225,103.68,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226,103.68,1.375,0,4,0,2,3,0.59840995,0.0,0.5856161,0.0,0.6487547,0.5286159
227,103.68,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
228,103.68,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229,103.68,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230,103.68,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
231,103.68,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232,103.68,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233,103.68,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
234,103.68,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
235,103.68,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
236,103.68,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237,103.685,1.3,2,1,5,3,6,0.5433236,0.50169915,0.34405744,0.59132653,0.532807,0.5886029
238,103.685,1.305,0,1,2,1,1,0.5703449,0.0,0.7523931,0.43898475,0.0,0.46015298
239,103.685,1.31,1,0,1,0,1,0.5902607,0.6408895,0.0,0.48977888,0.0,0.64011353
240,103.685,1.315,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241,103.685,1.32,4,0,13,0,2,0.59437376,0.74084496,0.0,0.5579602,0.0,0.58926153
242,103.685,1.325,2,2,2,5,2,0.6134645,0.6934133,0.54316086,0.5821121,0.5647715,0.62160254
243,103.685,1.33,8,0,0,0,0,0.5890642,0.571285,0.0,0.0,0.0,0.0
244,103.685,1.335,4,0,4,3,3,0.55699253,0.55704045,0.0,0.5771866,0.60689646,0.4540126
245,103.685,1.34,7,3,8,4,8,0.588193,0.63088876,0.54753613,0.5949471,0.6160828,0.5500804
246,103.685,1.345,0,4,0,0,2,0.60275924,0.0,0.5490405,0.0,0.0,0.68333733
247,103.685,1.35,6,1,0,2,7,0.5784046,0.56148386,0.6340483,0.0,0.5170571,0.62268806
248,103.685,1.355,4,1,3,0,2,0.57358736,0.62532514,0.479485,0.58869195,0.0,0.4570096
249,103.685,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250,103.685,1.365,0,0,1,1,0,0.5715318,0.0,0.0,0.5715318,0.0,0.0
251,103.685,1.37,9,3,2,4,6,0.61447394,0.6006606,0.66390467,0.69207215,0.5913571,0.6300607
252,103.685,1.375,2,1,1,1,0,0.65409124,0.7425358,0.56613314,0.75680226,0.0,0.0
253,103.685,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
254,103.685,1.385,3,6,1,4,3,0.5465019,0.55683535,0.5518989,0.67450505,0.48993254,0.5581325
255,103.685,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
256,103.685,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
257,103.685,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
258,103.685,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259,103.685,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260,103.685,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261,103.685,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262,103.685,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
263,103.685,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264,103.69,1.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265,103.69,1.305,4,1,7,5,8,0.5634229,0.5666655,0.51660925,0.5400312,0.6586563,0.5256763
266,103.69,1.31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
267,103.69,1.315,12,0,1,0,4,0.65762913,0.65947616,0.0,0.6775833,0.0,0.60381186
268,103.69,1.32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,103.69,1.325,6,1,1,0,3,0.53304434,0.5578061,0.33980626,0.4383335,0.0,0.5613336
270,103.69,1.33,0,0,7,4,1,0.5010194,0.0,0.0,0.48837918,0.48379636,0.6211683
271,103.69,1.335,2,0,8,13,1,0.6045982,0.63982207,0.0,0.5700017,0.6725628,0.0
272,103.69,1.34,2,2,0,8,2,0.60867494,0.62667286,0.5621022,0.0,0.61544836,0.59211266
273,103.69,1.345,4,1,6,1,1,0.61223626,0.6317141,0.52916545,0.6017392,0.64581245,0.6291746
274,103.69,1.35,7,3,3,4,6,0.59656477,0.5900777,0.6309065,0.5424337,0.6602057,0.6742519
275,103.69,1.355,1,0,4,4,3,0.5741623,0.53343767,0.0,0.44864464,0.62616295,0.671552
276,103.69,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277,103.69,1.365,3,3,10,7,8,0.56580836,0.6158617,0.58770704,0.51269966,0.5373211,0.53942204
278,103.69,1.37,6,10,1,2,6,0.5169209,0.5776376,0.50417036,0.5729271,0.44753504,0.5045578
279,103.69,1.375,0,3,0,1,4,0.5193076,0.0,0.45673394,0.0,0.6215059,0.5513185
280,103.69,1.38,1,10,1,13,10,0.57707363,0.45174512,0.59991217,0.55169624,0.5414469,0.6205394
281,103.69,1.385,4,6,2,2,6,0.5860195,0.63672423,0.6869005,0.43697917,0.49250335,0.5804402
282,103.69,1.39,3,14,0,5,11,0.5952825,0.6076849,0.6354501,0.0,0.60051847,0.5891172
283,103.69,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284,103.69,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285,103.69,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
