embedding_index,grid_id,cluster,activity,has_text,comfort_anchor_similarity,discomfort_anchor_similarity,comfort_raw_score,comfort_score
6858,561,1,community,True,0.029273001,0.035767347,-0.006494345,0.5062425
6859,561,5,community,False,,,,
6860,561,1,community,True,0.12066871,0.06855298,0.05211573,0.67599934
6861,561,5,community,True,0.108316064,0.064393245,0.04392282,0.65226954
6862,561,4,,True,0.14788046,0.08594562,0.061934844,0.70443916
6863,561,2,walking,True,0.10844689,0.044792205,0.06365468,0.70942044
6864,561,6,eating,True,0.203585,0.20007285,0.003512144,0.5352251
6865,561,1,community,True,0.1541229,0.10867998,0.045442924,0.65667236
6866,561,1,community,True,0.0128946155,-0.020200696,0.03309531,0.62090904
6867,561,4,,True,0.08121257,0.009000223,0.07221235,0.7342066
6868,561,2,walking,True,0.103704706,0.08604731,0.0176574,0.57619506
6869,561,1,community,True,0.16154751,0.094372496,0.067175016,0.71961665
6870,561,1,community,True,0.05215759,0.012133535,0.040024053,0.64097726
6871,561,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
6872,561,5,community,True,0.011721011,0.03501285,-0.023291837,0.45759067
6873,561,0,eating,True,0.11944814,0.10942677,0.010021374,0.5540782
6874,561,1,community,True,0.178851,0.117817014,0.06103398,0.7018299
6875,561,5,community,True,0.065865606,0.05106382,0.014801785,0.5679241
6876,561,1,community,False,,,,
6877,561,1,community,False,,,,
6878,561,6,eating,True,0.09963661,0.019649386,0.07998722,0.7567256
6879,561,1,community,True,0.1385493,0.05559556,0.082953736,0.7653178
6880,561,1,community,True,0.16438521,0.11100288,0.053382337,0.6796679
6881,561,6,eating,True,0.089437306,0.105186686,-0.01574938,0.47943646
6882,561,1,community,True,0.13442014,0.11638269,0.018037453,0.57729584
6883,561,4,,True,0.12125464,0.10652023,0.01473441,0.567729
6884,561,0,eating,True,0.102730304,0.077648945,0.025081359,0.5976976
6885,561,2,walking,True,0.19598973,0.115282,0.08070773,0.7588125
6886,561,5,community,True,0.14039102,0.13256684,0.0078241825,0.54771435
6887,561,5,community,True,0.09732575,0.109727316,-0.012401566,0.489133
6888,561,1,community,False,,,,
6889,561,0,eating,True,0.10250523,0.077994145,0.024511084,0.5960459
6890,561,0,eating,True,0.10788724,0.09043243,0.01745481,0.57560825
6891,562,2,walking,True,0.1627947,0.10285893,0.059935763,0.69864905
6892,562,1,community,True,0.06935447,0.02010547,0.049248997,0.6676962
6893,562,5,community,True,-0.042825155,0.0043603154,-0.04718547,0.38838574
6894,562,6,eating,True,0.017401319,-0.013080768,0.030482087,0.61334014
6895,562,4,,True,0.018475212,0.049496092,-0.03102088,0.43520448
6896,562,4,,True,0.0057834433,-0.009632023,0.015415466,0.56970155
6897,562,6,eating,True,0.050264142,0.056278646,-0.0060145035,0.5076323
6898,562,1,community,True,-0.0066891476,-0.0064753843,-0.00021376321,0.52443343
6899,562,6,eating,True,0.0141688865,-0.010584465,0.02475335,0.5967476
6900,562,2,walking,True,0.055266194,0.024627235,0.03063896,0.6137945
6901,562,4,,True,0.1382284,0.1292823,0.008946106,0.5509639
6902,562,5,community,True,0.06148705,0.065704644,-0.004217595,0.5128369
6903,562,1,community,True,0.14346349,0.080827475,0.06263602,0.70647
6904,562,0,eating,True,0.11465743,0.08861804,0.026039392,0.60047245
6905,562,6,eating,True,0.11186002,0.07617485,0.035685174,0.6284103
6906,562,1,community,True,0.08027028,0.122412875,-0.042142592,0.4029918
6907,562,1,community,True,0.14172244,0.12360136,0.018121079,0.577538
6908,562,5,community,True,0.04878357,0.040908907,0.007874664,0.54786056
6909,562,4,,True,0.067672625,0.009186096,0.05848653,0.6944515
6910,562,4,,False,,,,
6911,562,4,,True,0.1452871,0.12076351,0.024523586,0.5960821
6912,562,2,walking,True,0.11849188,0.10372366,0.0147682205,0.56782687
6913,562,0,eating,True,0.08803789,0.07321356,0.014824331,0.5679894
6914,562,0,eating,True,0.05703999,0.04305149,0.013988502,0.5655685
6915,562,4,,True,-0.024900896,-0.061766148,0.03686525,0.6318282
6916,562,4,,True,0.14455046,0.10779454,0.03675592,0.6315115
6917,562,1,community,True,0.009196733,-0.020614836,0.029811569,0.61139804
6918,563,6,eating,True,0.0466505,0.07161687,-0.024966374,0.45274058
6919,563,4,,True,0.15950511,0.095224746,0.06428037,0.71123266
6920,563,3,nature,True,0.14480099,0.15211347,-0.0073124766,0.50387293
6921,563,2,walking,True,0.06640524,0.021274902,0.045130335,0.655767
6922,563,4,,True,0.05694191,0.078502916,-0.021561004,0.46260384
6923,563,3,nature,True,0.07269458,0.033997484,0.038697094,0.6371339
6924,563,2,walking,True,0.20689766,0.20946,-0.002562344,0.51763105
6925,563,5,community,True,0.043663424,-0.018386079,0.0620495,0.7047713
6926,563,3,nature,True,0.03138721,-0.0064174915,0.0378047,0.63454914
6927,563,2,walking,True,0.042461563,0.028644983,0.01381658,0.56507057
6928,563,5,community,True,-0.027961805,-0.002965008,-0.024996798,0.45265245
6929,563,0,eating,True,0.05840694,-0.022184292,0.08059123,0.75847507
6930,563,4,,True,0.024127895,0.05185166,-0.027723765,0.44475415
6931,563,5,community,True,0.09323178,0.060132533,0.03309925,0.6209204
6932,563,6,eating,True,0.12813434,0.106667176,0.021467164,0.58722955
6933,563,5,community,True,0.012804963,0.0055229054,0.0072820573,0.5461442
6934,563,1,community,True,-0.00093679223,-0.0015941914,0.0006573992,0.5269566
6935,563,1,community,True,0.25810036,0.17451213,0.08358823,0.7671555
6936,563,1,community,True,0.104892775,0.018793425,0.08609935,0.77442867
6937,563,5,community,True,0.13051455,0.088616,0.04189855,0.64640653
6938,563,2,walking,True,0.1669622,0.12252492,0.04443729,0.65375966
6939,563,5,community,False,,,,
6940,563,5,community,False,,,,
6941,563,0,eating,True,0.14479797,0.082952105,0.06184586,0.70418143
6942,563,5,community,True,0.06961168,-0.014190579,0.08380226,0.76777536
6943,563,5,community,True,-0.024129806,-0.005364117,-0.018765688,0.47070011
6944,563,3,nature,True,0.009375552,-0.035041377,0.044416927,0.6537007
6945,563,0,eating,True,0.15975916,0.08798228,0.07177688,0.7329453
6946,564,6,eating,True,0.05022026,-0.0014461288,0.051666386,0.6746978
6947,564,5,community,True,0.032825213,0.0030818195,0.029743394,0.61120063
6948,564,1,community,True,0.0772115,0.009920134,0.067291364,0.71995366
6949,564,5,community,True,0.023170637,-0.004275672,0.02744631,0.60454744
6950,564,5,community,True,0.08723975,0.05376159,0.03347816,0.6220179
6951,564,7,sightseeing,True,0.12531498,0.20139003,-0.07607505,0.3047107
6952,564,6,eating,True,0.05925776,0.044240173,0.015017588,0.56854916
6953,564,7,sightseeing,True,0.11604652,0.06696541,0.04908111,0.6672099
6954,564,5,community,True,0.109878644,0.12342411,-0.013545468,0.48581982
6955,564,6,eating,True,0.08359095,0.083516344,7.460266e-05,0.5252686
6956,564,5,community,True,0.041397393,-0.016859656,0.05825705,0.69378686
6957,564,5,community,True,-0.021843094,-0.012079167,-0.009763927,0.4967726
6958,564,0,eating,True,0.0542955,0.042103555,0.012191944,0.5603651
6959,564,4,,True,0.07494404,0.051786236,0.023157805,0.5921263
6960,564,2,walking,True,0.14002968,0.07047331,0.06955637,0.7265139
6961,565,1,community,True,0.04923752,-0.03912753,0.08836505,0.78099096
6962,565,6,eating,True,0.17242637,0.08339525,0.08903112,0.7829202
6963,565,3,nature,True,0.081618205,-0.011166344,0.09278455,0.7937915
6964,565,5,community,True,0.09672715,0.075507596,0.021219552,0.5865124
6965,565,2,walking,True,0.17106111,0.19028544,-0.01922433,0.4693717
6966,565,1,community,True,0.1523827,0.20665121,-0.05426851,0.3678706
6967,565,1,community,True,0.18543926,0.14111944,0.044319823,0.65341944
6968,565,1,community,True,0.06715359,0.044747442,0.022406146,0.5899492
6969,565,1,community,True,0.11449594,0.082124114,0.032371826,0.6188135
6970,565,1,community,True,0.16427766,0.12091763,0.043360025,0.6506395
6971,565,7,sightseeing,True,0.12817815,0.13354579,-0.0053676367,0.50950587
6972,565,6,eating,True,0.09388879,0.025127437,0.06876135,0.7242113
6973,565,6,eating,True,0.09882235,0.084964976,0.013857372,0.5651887
6974,565,6,eating,True,0.14315781,0.08624882,0.056908987,0.6898824
6975,565,3,nature,True,0.12025752,0.097093314,0.023164205,0.59214485
6976,565,2,walking,True,0.039293412,0.025956817,0.013336595,0.5636804
6977,566,0,eating,True,0.16405585,0.1023485,0.061707355,0.70378023
6978,567,7,sightseeing,False,,,,
6979,567,7,sightseeing,True,0.2507115,0.17633596,0.07437554,0.7404721
6980,569,2,walking,True,0.07503508,0.063535504,0.011499576,0.5583597
6981,569,6,eating,True,0.078301996,0.065981396,0.0123206,0.56073767
6982,569,3,nature,True,0.06860155,0.063968815,0.0046327338,0.53847075
6983,569,7,sightseeing,True,0.19969586,0.14919207,0.05050379,0.6713305
6984,569,7,sightseeing,True,0.07224708,0.018244918,0.054002162,0.6814631
6985,569,7,sightseeing,True,0.11077783,0.06932079,0.041457042,0.6451278
6986,569,5,community,True,0.14221476,0.081296034,0.060918726,0.70149606
6987,569,3,nature,True,0.11946342,0.08236559,0.037097834,0.63250184
6988,569,3,nature,True,0.12975165,0.10194799,0.02780366,0.6055824
6989,569,7,sightseeing,True,0.0074504972,0.12938279,-0.12193229,0.17189088
6990,569,7,sightseeing,False,,,,
6991,569,1,community,True,0.22024281,0.13536161,0.0848812,0.77090037
6992,569,1,community,True,0.11977161,0.06312058,0.056651026,0.68913525
6993,569,1,community,True,0.08789944,0.023092251,0.06480719,0.71275854
6994,569,7,sightseeing,True,0.10219428,0.04877179,0.05342249,0.6797841
6995,569,2,walking,True,0.098107114,0.08350854,0.014598571,0.56733555
6996,569,3,nature,True,0.11052734,0.088406414,0.022120923,0.5891231
6997,569,2,walking,False,,,,
6998,570,5,community,True,0.2959087,0.22439423,0.07151446,0.7321853
6999,570,3,nature,True,0.12071449,0.08944222,0.03127227,0.6156288
7000,570,2,walking,True,0.059781432,0.030533792,0.02924764,0.60976475
7001,570,4,,True,0.06966354,0.083171085,-0.013507545,0.48592967
7002,570,1,community,True,0.07335404,0.059202272,0.014151771,0.5660414
7003,570,2,walking,True,0.1060518,0.09950669,0.0065451115,0.5440097
7004,570,6,eating,False,,,,
7005,570,2,walking,True,0.11098759,0.14662644,-0.035638854,0.42182907
7006,570,4,,True,0.0061959387,0.05881777,-0.05262183,0.37264
7007,570,3,nature,True,0.05661863,0.012888482,0.043730147,0.65171146
7008,570,2,walking,False,,,,
7009,570,7,sightseeing,True,0.13754363,0.07927322,0.058270417,0.6938256
7010,570,7,sightseeing,True,0.16524804,0.12255518,0.042692855,0.64870715
7011,570,7,sightseeing,True,0.06709615,0.033460293,0.03363586,0.6224747
7012,570,7,sightseeing,True,0.14032598,0.123036064,0.017289914,0.57513064
7013,570,3,nature,True,0.29236448,0.19256884,0.09979564,0.81409824
7014,570,7,sightseeing,True,0.24369326,0.22391167,0.01978159,0.5823475
7015,571,6,eating,True,0.05466285,0.05833381,-0.0036709607,0.5144201
7016,571,6,eating,True,0.04317383,0.042821437,0.00035239384,0.5260733
7017,571,1,community,True,0.08243988,0.07169064,0.010749236,0.5561864
7018,571,4,,True,0.053933606,-0.004072332,0.058005936,0.69305956
7019,571,7,sightseeing,True,0.040954918,0.019759135,0.021195782,0.58644354
7020,571,6,eating,True,0.081936166,-0.010624461,0.09256063,0.7931429
7021,571,0,eating,True,0.16849695,0.07753238,0.09096457,0.7885201
7022,571,6,eating,True,0.111071765,0.04408679,0.066984974,0.71906626
7023,571,1,community,True,0.084551364,0.054987743,0.02956362,0.6106799
7024,572,5,community,True,0.13139355,0.11426234,0.01713121,0.574671
7025,572,7,sightseeing,True,0.023157094,0.047443934,-0.02428684,0.45470878
7026,572,7,sightseeing,True,0.15770695,0.08716098,0.070545964,0.7293802
7027,572,7,sightseeing,True,0.1523747,0.11684021,0.035534486,0.6279738
7028,572,2,walking,True,0.111296624,0.060639996,0.050656628,0.6717732
7029,572,2,walking,True,0.12292193,0.057606917,0.06531501,0.71422935
7030,572,2,walking,True,0.11755002,0.064353526,0.053196497,0.6791296
7031,572,7,sightseeing,True,0.18401326,0.105697334,0.07831593,0.7518849
7032,572,2,walking,True,0.13121943,0.067488216,0.063731216,0.7096421
7033,572,7,sightseeing,True,0.19548227,0.14260234,0.05287993,0.6782127
7034,572,4,,True,0.103178374,0.072442405,0.03073597,0.6140755
7035,572,1,community,True,0.05962771,0.04277762,0.016850092,0.5738568
7036,572,5,community,True,0.06532125,0.072257064,-0.0069358125,0.5049639
7037,572,1,community,True,0.22263712,0.17636304,0.04627408,0.6590797
7038,572,2,walking,True,0.14586492,0.08743703,0.058427885,0.6942817
7039,572,7,sightseeing,False,,,,
7040,572,1,community,True,0.10882431,0.10634778,0.0024765357,0.5322256
7041,572,1,community,True,0.16809633,0.12461472,0.04348161,0.6509917
7042,572,3,nature,True,0.16665518,0.11212106,0.054534122,0.6830039
7043,572,6,eating,True,0.16404669,0.1546795,0.009367183,0.55218345
7044,572,7,sightseeing,True,0.09514937,0.08204219,0.013107181,0.5630159
7045,572,7,sightseeing,True,0.039545756,0.029424109,0.010121647,0.5543687
7046,572,2,walking,True,0.15315834,0.1444539,0.008704439,0.5502639
7047,572,2,walking,True,0.12061444,0.06761531,0.05299913,0.678558
7048,572,4,,True,0.0970816,0.041963972,0.05511763,0.68469393
7049,572,5,community,True,0.092214525,0.083398916,0.008815609,0.5505859
7050,572,2,walking,True,0.11392219,0.090204775,0.023717418,0.59374714
7051,574,5,community,True,0.21129982,0.114653975,0.09664585,0.8049752
7052,574,3,nature,True,0.020190913,0.017657254,0.0025336593,0.532391
7053,574,2,walking,True,0.17321342,0.21321177,-0.039998353,0.40920234
7054,574,4,,True,0.12278988,0.08382153,0.038968354,0.63791955
7055,574,1,community,True,0.07337446,0.100353286,-0.026978828,0.44691178
7056,574,2,walking,True,0.017570859,-0.0012593453,0.018830204,0.57959193
7057,574,3,nature,True,0.22664632,0.1342651,0.092381224,0.79262334
7058,574,2,walking,True,0.06555841,0.034605265,0.030953147,0.6147045
7059,574,2,walking,True,0.06641096,0.069292486,-0.002881527,0.5167066
7060,574,3,nature,False,,,,
7061,574,7,sightseeing,True,0.10700715,0.038006317,0.06900084,0.72490495
7062,574,2,walking,True,0.049283914,0.027299069,0.021984845,0.58872896
7063,574,7,sightseeing,True,0.23084432,0.18010646,0.050737858,0.67200845
7064,574,7,sightseeing,True,0.23030287,0.18105963,0.04924324,0.6676795
7065,575,1,community,True,0.26691425,0.23564692,0.03126733,0.61561453
7066,575,5,community,True,0.06676162,0.08560053,-0.018838912,0.470488
7067,575,1,community,False,,,,
7068,575,6,eating,True,-0.042981297,0.02711515,-0.07009645,0.32202694
7069,575,2,walking,True,0.0765547,0.025718568,0.05083613,0.6722931
7070,575,1,community,True,0.18729565,0.07914234,0.108153306,0.8383052
7071,575,6,eating,True,-0.05153797,-0.06920083,0.01766286,0.57621086
7072,575,6,eating,True,0.22465989,0.16823645,0.05642344,0.688476
7073,575,2,walking,True,0.08456597,0.02205737,0.0625086,0.70610094
7074,575,5,community,True,0.06971905,0.0644779,0.005241148,0.54023296
7075,576,7,sightseeing,True,0.26989293,0.2227401,0.047152832,0.6616249
7076,576,7,sightseeing,True,0.21620098,0.1941078,0.022093177,0.5890427
7077,576,1,community,True,0.13195665,0.081453115,0.050503537,0.6713298
7078,576,7,sightseeing,True,0.28219894,0.253661,0.028537929,0.60770917
7079,576,1,community,True,0.30444247,0.23113939,0.07330307,0.7373658
7080,576,4,,True,0.1471365,0.04194325,0.10519324,0.82973176
7081,576,5,community,True,-0.028736223,0.10878475,-0.13752097,0.12674022
7082,576,1,community,True,0.07430421,0.03880782,0.035496388,0.62786347
7083,576,4,,True,0.12385631,0.1579156,-0.034059294,0.4264041
7084,576,1,community,True,0.17604285,0.12930246,0.046740398,0.6604303
7085,576,7,sightseeing,True,0.16009347,0.13384843,0.026245043,0.6010681
7086,576,2,walking,True,0.11233385,0.08299673,0.029337116,0.61002386
7087,576,3,nature,True,0.10515836,0.15273282,-0.04757446,0.3872591
7088,576,2,walking,True,0.033282384,0.011381429,0.021900956,0.58848596
7089,576,2,walking,True,0.070605025,0.050311953,0.020293072,0.5838289
7090,576,2,walking,True,0.18085468,0.19902256,-0.018167883,0.47243157
7091,576,6,eating,True,0.036153395,-0.014014451,0.050167844,0.6703575
7092,576,6,eating,True,0.082575835,0.017769288,0.06480655,0.7127567
7093,576,0,eating,True,0.05869157,-0.017450353,0.07614192,0.7455882
7094,576,0,eating,True,0.10871498,0.091795295,0.016919687,0.57405835
7095,576,6,eating,True,-0.007237859,-0.035213694,0.027975835,0.60608107
7096,576,0,eating,True,0.10189032,0.081332386,0.020557933,0.5845961
7097,576,0,eating,True,0.064838074,0.032621942,0.03221613,0.6183626
7098,576,1,community,True,0.064412,0.12213498,-0.057722986,0.35786515
7099,576,0,eating,True,0.04235195,0.0045518843,0.037800066,0.6345358
7100,576,1,community,True,0.121558666,0.09755272,0.02400595,0.59458286
7101,576,7,sightseeing,True,0.07250435,0.031639382,0.040864967,0.6434129
7102,576,0,eating,True,0.10667741,0.037873127,0.06880429,0.7243357
7103,576,5,community,True,0.038145922,0.004668687,0.033477236,0.62201524
7104,576,6,eating,True,0.0725328,0.09941146,-0.026878655,0.4472019
7105,576,7,sightseeing,True,0.03761176,0.06046025,-0.02284849,0.4588748
7106,576,1,community,True,0.31782722,0.23018959,0.08763763,0.77888405
7107,576,7,sightseeing,True,0.15761982,0.17673185,-0.019112036,0.46969694
7108,576,1,community,True,0.25892597,0.20867229,0.05025369,0.67060614
7109,576,7,sightseeing,True,0.14676291,0.13118006,0.015582845,0.5701864
7110,576,3,nature,True,0.24969524,0.21648985,0.03320539,0.62122786
7111,576,7,sightseeing,True,0.25627533,0.17565036,0.08062497,0.75857276
7112,577,0,eating,True,0.029713426,0.0017277459,0.02798568,0.6061096
7113,577,0,eating,False,,,,
7114,577,0,eating,False,,,,
7115,577,0,eating,False,,,,
7116,577,0,eating,False,,,,
7117,577,0,eating,False,,,,
7118,577,0,eating,True,0.13366593,0.09737625,0.036289684,0.63016117
7119,577,0,eating,True,0.048406687,0.019695621,0.028711066,0.6082106
7120,577,0,eating,True,0.15852022,0.09539391,0.06312631,0.7078901
7121,577,0,eating,True,0.13209824,0.10118961,0.03090863,0.61457556
7122,577,0,eating,True,0.09016579,0.042290736,0.04787505,0.6637167
7123,577,6,eating,True,-0.00020344136,0.057042744,-0.057246186,0.35924613
7124,577,0,eating,False,,,,
7125,577,3,nature,True,0.26857147,0.1506518,0.11791967,0.8665923
7126,577,7,sightseeing,True,0.11805563,0.14327843,-0.025222808,0.45199785
7127,577,7,sightseeing,False,,,,
7128,577,0,eating,True,0.07959069,0.07800275,0.0015879422,0.5296519
7129,577,4,,True,0.11357618,0.054685645,0.058890536,0.69562167
7130,577,1,community,True,-0.00702235,-0.004745489,-0.002276861,0.51845795
7131,577,2,walking,True,0.07068251,0.051073696,0.019608814,0.5818471
7132,577,6,eating,True,0.089249805,0.040712245,0.04853756,0.6656356
7133,577,0,eating,True,0.1835574,0.0934121,0.090145305,0.7861472
7134,577,6,eating,True,0.16555244,0.07373768,0.09181476,0.7909826
7135,577,0,eating,False,,,,
7136,577,0,eating,True,0.14968914,0.06792092,0.081768215,0.76188403
7137,577,6,eating,False,,,,
7138,577,5,community,True,0.120703675,0.061220095,0.05948358,0.6973394
7139,577,1,community,True,0.14896175,0.10475857,0.044203185,0.6530816
7140,577,7,sightseeing,True,0.10302737,0.07468555,0.028341822,0.60714114
7141,577,0,eating,False,,,,
7142,577,6,eating,False,,,,
7143,577,0,eating,False,,,,
7144,577,0,eating,False,,,,
7145,577,0,eating,True,0.11615479,0.13164714,-0.01549235,0.48018092
7146,577,0,eating,False,,,,
7147,578,7,sightseeing,True,0.07654793,0.05688393,0.019663997,0.5820069
7148,578,4,,True,0.08278468,0.09556029,-0.012775607,0.48804966
7149,578,6,eating,True,0.07341742,0.028001767,0.04541565,0.6565934
7150,578,1,community,True,0.02755785,0.010179597,0.017378252,0.5753865
7151,578,0,eating,True,-0.004760649,0.021474026,-0.026234675,0.44906712
7152,578,6,eating,True,-0.015444703,-0.05845087,0.043006167,0.6496146
7153,578,2,walking,True,0.062242627,0.050636783,0.011605844,0.5586675
7154,578,4,,True,0.17547958,0.10472302,0.070756555,0.7299901
