policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.5,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.41482851534738796,1676,0.0,3.0,1.7907147859183192,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.16100321107353519,7.0508385829940705,3.262029962871274
0.5,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.0243727271350961,1676,0.0,3.0,1.7907147859183192,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.996468107348697,4.301823177565917
0.7,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.018319524946807646,1676,0.0,3.0,2.16500141442349,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.35816132628453934,7.724419413085483,3.787562098579937
0.7,pUCI_1_balanced_development,SP_1-D_imageability,0.5315600410353233,1676,0.0,3.0,2.16500141442349,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.593603979796616,4.0929765655305035
0.7,pUCI_1_balanced_development,SP_7-E_shading_area,0.26827056054035564,1676,0.0,3.0,2.16500141442349,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.961727770204005,3.8602957873440844
0.7,pUCI_1_balanced_development,SP_3-D_human_scale,0.054065831602971424,1676,0.0,3.0,2.16500141442349,0.0,3.0,0.7239288681331422,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.35816132628453934,7.724419413085483,3.7998014025826348
0.7,pUCI_1_balanced_development,FC_3-R_life_rating,0.2845115786976346,1676,0.0,3.0,2.16500141442349,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,8.0,5.286446408579308
0.7,pUCI_1_balanced_development,FC_3-D_life_density,0.2077473089933939,1676,0.0,3.0,2.16500141442349,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.24259558847814783,8.0,5.149112125676307
0.7,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5551790540470712,1676,0.0,3.0,2.16500141442349,0.0,3.0,0.6368932864467474,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.603783186226076,3.7127658208962404
0.7,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5719000083687955,1676,0.0,3.0,2.16500141442349,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.331216998649408,3.6363165913764446
0.7,pUCI_1_balanced_development,CD_1-L_leisure_density,0.05514059923027505,1676,0.0,3.0,2.16500141442349,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.35816132628453934,8.0,4.6761098060710875
0.7,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.1733858670099385,1676,0.0,3.0,2.661544588204638,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,7.80727183143254,4.284105272361085
0.7,pUCI_2_eco_livable,SP_1-D_imageability,0.17863863204868824,1676,0.0,3.0,2.661544588204638,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.593603979796616,4.589519739311652
